samples	_3082	_3181	_330A1	_3301.2	_s2101	_131A1	_120A2	_120A1.2	_2181	_2421	_1251	_1404.2	_1403	_120E1	_3031	_s2401	_3441	_3461	_125A1.2	_308A1	_3462	_1402	_125C1	_3182	_2451	_1402.2	_H2411	_3081	_2202	_304A1	_2422	_H2412	_H2412.2	_120A1	_1401	_1202	_120A2.2	_2191	_1252	_2201	_2431	_2192DILUTED1-10	_S2301	_304B1	_B401	_3041	_S2101.2	_2461
gi|636629761|ARO_3000444|rifampin_phosphotransferase__Streptomyces_sp__WAC4747_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|641398830|ARO_3001396|OXA-1__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|6456729|ARO_3000849|Sfh-1__Serratia_fonticola_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|66864118|ARO_3000753|abeM__Acinetobacter_baumannii_	0	0	0	0	0	0	0	0	0	0	0	0	0	1.517720084	0	0	0	6.169574773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|669115|ARO_3002898|sat-3__Escherichia_coli_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|674651381|ARO_3002008|CTX-M-151__Salmonella_enterica_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|693581979|ARO_3001855|ACT-35__Enterobacter_cloacae_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|694179058|ARO_3003163|CTX-M-155__Klebsiella_pneumoniae_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|6977948|ARO_3000582|L1_beta-lactamase__Stenotrophomonas_maltophilia_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|698174198|ARO_3002146|DHA-15__Klebsiella_pneumoniae_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|698174206|ARO_3002239|IMP-48__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|69957073|ARO_3002385|BEL-1__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|7007391|ARO_3002685|catIII__uncultured_bacterium_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|70609066|ARO_3002711|QnrA5__Shewanella_algae_	0	0	0	0	1.210817272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.066689878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|71040522|ARO_3002868|dfrG__Staphylococcus_aureus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|7110136|ARO_3002945|vanHF__Paenibacillus_popilliae_ATCC_14706_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|7110137|ARO_3002908|vanF__Paenibacillus_popilliae_ATCC_14706_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|7110138|ARO_3002952|vanXF__Paenibacillus_popilliae_ATCC_14706_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|7110139|ARO_3002958|vanYF__Paenibacillus_popilliae_ATCC_14706_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|7110140|ARO_3002963|vanZF__Paenibacillus_popilliae_ATCC_14706_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|7211795|ARO_3002813|lmrB__Corynebacterium_glutamicum_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|7243960|ARO_3002242|CARB-3__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|732998|ARO_3002897|sat-4__Campylobacter_coli_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|734511564|ARO_3001205|bleomycin_resistance_protein_(BRP)__Escherichia_coli_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|7380949|ARO_3002966|vanXYC__Enterococcus_gallinarum_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|7381165|ARO_3002244|CARB-5__Acinetobacter_calcoaceticus_subsp__anitratus_	0	0	0	0	0	0	0	0	0	0	2.238833704	0	0	0	0	0	0	0	0	0	0	0	0	0	7.732915058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|74229922|ARO_3001859|IMI-2__Enterobacter_asburiae_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|74268793|ARO_3002856|dfrA24__Escherichia_coli_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|748445538|ARO_3003209|FosA5__Escherichia_coli_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|757399522|ARO_3003167|CTX-M-159__Proteus_mirabilis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|76365451|ARO_3000865|oleD__Streptomyces_antibioticus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|77380194|ARO_3000575|vanU__Enterococcus_faecalis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|77380195|ARO_3002926|vanRG__Enterococcus_faecalis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|77380196|ARO_3002937|vanSG__Enterococcus_faecalis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|77380197|ARO_3002959|vanYG1__Enterococcus_faecalis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|77380198|ARO_3002965|vanWG__Enterococcus_faecalis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|77380199|ARO_3002909|vanG__Enterococcus_faecalis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|77380200|ARO_3003069|vanXYG__Enterococcus_faecalis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|77380201|ARO_3002972|vanTG__Enterococcus_faecalis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|801884|ARO_3002931|vanSA__Enterococcus_faecium_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|801885|ARO_3002962|vanZA__Enterococcus_faecium_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|81242205|ARO_3000516|emrR__Shigella_dysenteriae_Sd197_	0	0	0	0	1.210817272	0	0	0	0	3.530008012	0	0	0	0	0	0	8.029084659	0	0	2.139808909	0	0	0	7.733961919	0	0	0	0	0	0	0	0	0	0	21.3561508	9.885751165	0	0	0	0	0	0	0	1.557679857	0	0	0	0
gi|81343248|ARO_3003020|dfrA25__Salmonella_enterica_subsp__enterica_serovar_Agona_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898782568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.605498422	0	0	0	0	0	0	0	0	0	0
gi|847647|ARO_3002558|AAC(6_)-Ik__Acinetobacter_sp__CIP-A165_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|84993818|ARO_3002640|APH(3__)-Ic__Mycobacterium_fortuitum_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|85676531|ARO_3000795|mdtE__Escherichia_coli_str__K-12_substr__W3110_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|85676683|ARO_3000518|CRP__Escherichia_coli_str__K-12_substr__W3110_	0	0	0	0	6.985484262	0	0	0	0	19.55081361	0	0	0	0	0	0	0	0	0	0	0	0	0	8.923802214	0	0	0	24.61592026	9.087656453	0	0	0	0	0	27.29543534	9.125308767	0	0	0	0	0	0	0	0	0	0	0	0
gi|85676832|ARO_3003550|mdtP__Escherichia_coli_str__K-12_substr__W3110_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|85676833|ARO_3003549|mdtO__Escherichia_coli_str__K-12_substr__W3110_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|85676834|ARO_3003548|mdtN__Escherichia_coli_str__K-12_substr__W3110_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|85676865|ARO_3003582|PmrA__Escherichia_coli_str__K-12_substr__W3110_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|85676866|ARO_3003576|PmrC__Escherichia_coli_str__K-12_substr__W3110_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|87081828|ARO_3001216|mdtH__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|87082036|ARO_3000792|mdtA__Escherichia_coli_str__K-12_substr__MG1655_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|88194116|ARO_3000026|mepA__Staphylococcus_aureus_subsp__aureus_NCTC_8325_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|88195144|ARO_3000839|arlS__Staphylococcus_aureus_subsp__aureus_NCTC_8325_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|8980430|ARO_3000606|FEZ-1_beta-lactamase__Fluoribacter_gormanii_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|908888|ARO_3003026|fusH__Streptomyces_lividans_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|9246954|ARO_3002844|vatE__Enterococcus_faecium_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|926995|ARO_3002674|catB__Clostridium_butyricum_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|9294730|ARO_3002922|vanRC__Enterococcus_gallinarum_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|9294731|ARO_3002933|vanSC__Enterococcus_gallinarum_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|9294816|ARO_3001816|ACC-2__Hafnia_alvei_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|950044|ARO_3003012|dfrA13__Escherichia_coli_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|953191|ARO_3002645|APH(3_)-IIb__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|98991148|ARO_3000866|oleI__Streptomyces_antibioticus_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|98991152|ARO_3000462|mgt__Streptomyces_lividans_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|99079563|ARO_3002881|lmrC__Lactococcus_lactis_subsp__lactis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|99079595|ARO_3002882|lmrD__Lactococcus_lactis_subsp__lactis_	0	1.796630613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|9909831|ARO_3002514|OCH-1__Ochrobactrum_anthropi_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|9945806|ARO_3002703|cmx__Corynebacterium_striatum_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5131661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.216728799	0	0	0	0	0	0	0	0	2.145384283
gi|AAF71280|ARO_3000002|vanW__Enterococcus_faecalis_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AAG05661_1|ARO_3000836|soxR__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AAG07064_1|ARO_3003693|mexK__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	2.88786282	0	0	0	0	0	0	0	0	0	0	0	2.094305084	0	0	0	0	0	0	0	0	0	0	0	0	1.291592334	0	0	3.285561661	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AAG07762_1|ARO_3003030|mexV__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AAG07763_1|ARO_3003031|mexW__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AAM15533_1|ARO_3003688|PvrR__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|ACL31576_1|ARO_3000860|rmtB__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|ACM47284|ARO_3002934|vanSD__Enterococcus_faecium_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AEU17992_1|ARO_3000835|phoQ__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.381217606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AEU18003_1|ARO_3000834|phoP__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AEX49906_1|ARO_3003583|PmrB__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AEX49909_1|ARO_3003582|PmrA__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AJP77054|ARO_3003716|CPS-1__Chryseobacterium_sp__Stok-1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AJP77057|ARO_3003718|MSI-1__Massilia_sp__SB1-3_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AJP77058|ARO_3003719|MSI-OXA__Massilia_sp__SB1-3_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AJP77059|ARO_3003670|PEDO-1__Pedobacter_sp__SI-33_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AJP77071|ARO_3003714|PEDO-2__Pedobacter_sp__ALS-14_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AJP77076|ARO_3003715|PEDO-3__Pedobacter_sp__Stok-3_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AJP77080|ARO_3003720|SPG-1__Sphingomonas_sp__ALS-13_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AJP77085|ARO_3003717|ESP-1__Epilithonimonas_sp__Stok-2_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|AKF16168|ARO_3003689|MCR-1__Escherichia_coli_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|ALU64000|ARO_3003713|VCC-1__Vibrio_cholerae_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|BAE06005_1|ARO_3003704|mexM__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|BAE06006_1|ARO_3003705|mexN__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|BAE06007_1|ARO_3003698|mexP__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|BAE06008_1|ARO_3003699|mexQ__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.441270546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|BAE06009_1|ARO_3003700|opmE__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|BAM46120_1|ARO_3003677|AAC(6ду_)-Iaj__Pseudomonas_aeruginosa_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|NP_248846_1|ARO_3003679|TriA__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|NP_248847_1|ARO_3003680|TriB__Pseudomonas_aeruginosa_PAO1_	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
